Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Consent Form,RID,In what ZIP code do you live?,Validate zip codes,RespondentZip,doProceed,How old are you?,What was your sex assigned at birth?,What is your gender?,Prefer to self-describe::What is your gender?,"Are you of Hispanic, Latino, or Spanish origin?","Yes, another Hispanic, Latino, or Spanish origin – Print, for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.:Are you of Hispanic, Latino, or Spanish origin?",White:Please choose one or more race(s) that you consider yourself to be:,Black or African American:Please choose one or more race(s) that you consider yourself to be:,American Indian or Alaska Native:Please choose one or more race(s) that you consider yourself to be:,Asian:Please choose one or more race(s) that you consider yourself to be:,Native Hawaiian and Pacific Islander:Please choose one or more race(s) that you consider yourself to be:,Other race:Please choose one or more race(s) that you consider yourself to be:,What is the highest level of education you have completed?,What is your best guess at your household income? Please indicate the answer that includes your entire household income in 2020 before taxes.,"In general, how would you describe your own political viewpoint?",What is your current employment status?,Which of the following best describes the industry in which you work? Please select one from a dropdown menu.,"In total, approximately how many full-time employees does your organization have across all locations? Your best estimate is fine.",Religious group:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,School association:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Alumni group:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Neighborhood organization:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,None of the above:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Religious group:Have you donated money to any of the following groups in the past two years:,School association:Have you donated money to any of the following groups in the past two years:,Alumni group:Have you donated money to any of the following groups in the past two years:,Neighborhood organization:Have you donated money to any of the following groups in the past two years:,None of the above:Have you donated money to any of the following groups in the past two years:,"Purchase carbon offsets to offset average American’s annual carbon footprint:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Take one fewer round-trip flight:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Get 100% of electricity from solar panels on the roof instead of from the grid for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Drive a fully electric car for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Avoid eating all meat for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Purchase 100% of household energy from renewable sources for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Compost 100% of compostable materials for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Source all of food locally for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Replace 25 incandescent light bulbs with ENERGY STAR lights:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Buy only used clothes items for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Replace old refrigerator with ENERGY STAR refrigerator:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Plant 10 trees:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Recycle 100% of recyclable materials generated as waste, including newspaper, magazines, glass, plastic, and metal for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Eliminate all food packaging for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.",Time spent on Page,How many cars does your household have?,A fully electric car is one that runs entirely on electricity and does not use any gasoline. How many of the cars your household has are fully electric?,"Imagine 10 drivers in the Boston area. If you had to guess, how many of them do you think drive a fully electric car?",Do you think that people should drive a fully electric car because it is the right thing to do?,"Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should drive a fully electric car because it is the right thing to do?",When would you guess you will buy your next car?,How likely is it that the next car you purchase is a fully electric car?,How interested would you be in participating in a program which helps you purchase a fully electric car?,How many round-trip flights have you taken in the last 12 months?,How many of those round-trips were over 4 hours each way?,Are you trying to fly less frequently than you used to?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to fly less frequently than they used to?","Do you think that people should fly less frequently, because it is the right thing to do? ","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should fly less frequently, because it is the right thing to do?",How likely is that you will reduce the amount you fly by at least one flight per year over the next 12 months?,How interested would you be in participating in a program which helps you fly less frequently?,Have you ever heard of carbon offsets?,Have you purchased a carbon offset in the last 12 months?,"Imagine 10 people in the Boston area. If you had to guess, how many of them do you think purchased carbon offsets in the last 12 months?","Do you think that people should purchase carbon offsets, because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should purchase carbon offsets, because it is the right thing to do?",How likely is that you will purchase a carbon offset in the next 12 months?,How interested would you be in participating in a program which helps you purchase carbon offsets?,Think about the last three meals you ate. How many of these meals included meat?,"If you were to guess, what percent of your meals include meat?",Are you trying to eat less meat than you used to?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to eat less meat than they used to?","Do you think that people should eat less meat, because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should eat less meat because it is the right thing to do?",How likely is that you will reduce the amount of meat in your diet in the next 12 months?,How interested would you be in participating in a program which helps you eat less meat?,Does your household pay for their own electricity?,Does your electric utility give you the option to choose which electricity provider you use?,Do you currently get your electricity from a green energy provider?  ,"Imagine 10 households in the Boston area. If you had to guess, how many of them do you think get their electricity from a green energy provider?","If people have the choice, should they choose a green energy provider because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many think that people should choose a green energy provider because it is the right thing to do?",This question makes sure you are reading along. Please select three on this question.,How likely is that you will have a green energy provider in the next 12 months?,How interested would you be in participating in a program which helps you get a green energy provider?,Does your household have solar panels installed to get electricity?,"Imagine 10 households in the Boston area. If you had to guess, how many of them do you think have solar panels for electricity?","If people have the choice, should they pay to install solar panels because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many think that people should pay to install solar panels because it is the right thing to do?",How likely is that you will have solar panels installed in the next 12 months?,How interested would you be in participating in a program which helps you install solar panels on your roof?,Are you currently trying to reduce the amount of food waste you produce?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to reduce the amount of food waste they produce?",Should people reduce the amount of food waste they produce because it is the right thing to do?,"Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should reduce the amount of food waste they produce, because it is the right thing to do?",How likely is that you will reduce the amount of food waste you produce in the next 12 months?,How interested would you be in participating in a program which helps you reduce the amount of food waste you produce?,"Do you have any feedback about this survey, including any typos, misspellings, or anything else that was unclear to you? If yes, please provide feedback here.",Time spent on survey,Redirect to Lucid
588,4/3/2021 8:30,4/3/2021 8:39,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=a9045972-fad3-4caa-b519-1ef5f8a54a4f&RVSID=10307266&RSID=b82cafec-24ff-4ed1-8d24-52957e169542&RVTO=8000&SSID=60685fff-9f6e-7ec3-3d7f-f3e1627337a2,1617453023_60685fdf03c566.66128686,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,76.108.43.245,-80.11779785,26.93499947,United States,Jupiter,FL,33458,I consent to participate in this study.,60685fff-9f6e-7ec3-3d7f-f3e1627337a2,2186,,2186,TRUE,71,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$150,000 or more",Liberal,Retired,,,,,,,None of the above,,,,,None of the above,2,11,4,8,9,1,,6,12,,7,10,5,3,165,2,0,0,0,1,In the next year,10,7,0,,0,0,1,1,40,5,1,0,1,1,3,30,7,1,30,0,1,1,1,20,7,1,1,1,3,1,7,3,100,10,0,1,0,2,20,3,1,2,1,4,50,8,,566,
589,4/3/2021 8:31,4/3/2021 8:42,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=465762e7c08dc7d0a25e6a51a9c17816&RVSID=10307266&RSID=53d65d50-4aea-415a-ab4d-1be019ef95b9&RVTO=8000&SSID=60686036-6026-eda8-c7db-f4015712706a,1617453077_60686015327a82.51415253,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,24.60.180.227,-71.08049774,42.25180054,United States,Milton,MA,2186,I consent to participate in this study.,60686036-6026-eda8-c7db-f4015712706a,2111,,2111,TRUE,25,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,Black or African American,,,,,Some college,"Less than $20,000",Very liberal,Employed,Business Services,4-Jan,Religious group,,,,,Religious group,,,,,7,11,6,8,12,1,,2,3,,9,10,5,4,117,1,0,0,1,9,In 6-10 years,30,3,0,,1,5,1,10,100,3,1,0,3,1,10,30,3,0,30,1,0,1,0,30,3,0,,,1,1,3,3,30,5,0,2,1,4,0,5,0,4,1,6,40,7,,635,
590,4/3/2021 8:36,4/3/2021 8:43,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=IBD176761996&RVSID=10307266&RSID=a3385016-0029-4f91-b040-58a6ea4c502a&RVTO=8000&SSID=60686145-e65f-f639-7fd8-bb82cc164828,1617453389_6068614d5f0152.48555166,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,173.76.219.113,-71.18340302,42.72869873,United States,Methuen,MA,1844,I consent to participate in this study.,60686145-e65f-f639-7fd8-bb82cc164828,1845,,1845,TRUE,66,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,Some college,"$100,000 to $149,000",Conservative,Employed,Healthcare,100-499,,,,,None of the above,Religious group,,,,,10,11,7,12,8,3,,9,2,,6,5,1,4,54,2,0,2,1,8,In 6-10 years,10,10,0,,1,2,1,2,100,5,0,0,1,1,4,90,10,1,60,1,5,1,3,100,10,1,1,0,2,1,5,3,50,9,0,2,0,3,0,0,1,6,1,6,100,10,Interesting survey ,388,
591,4/3/2021 8:40,4/3/2021 8:47,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=22232700&RVSID=10307266&RSID=314e6a0e-2190-439e-ac7e-43d8f05d2560&RVTO=8000&SSID=60686200-fcca-bfa3-d1e4-5cc93f055864,1617453600_60686220f01363.76035935,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,24.60.213.162,-70.81639862,41.66180038,United States,Mattapoisett,MA,2739,I consent to participate in this study.,60686200-fcca-bfa3-d1e4-5cc93f055864,2770,,2770,TRUE,60,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$20,000 to $29,000",Very liberal,Employed,Retail/Commercial Trade,4-Jan,,,,,None of the above,,,,,None of the above,9,11,1,6,12,2,,10,5,,8,4,3,7,91,1,0,3,0,3,I do not plan on buying a car in the next 10 years,20,5,0,,0,2,0,2,40,5,0,0,4,1,4,40,5,0,60,0,5,0,5,50,5,1,0,0,4,1,5,3,50,5,0,4,1,4,60,6,1,6,1,6,60,6,,451,
592,4/3/2021 8:44,4/3/2021 8:54,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=22169928&RVSID=10307266&RSID=4ece04fc-d36b-4265-a8af-140457f3a1f0&RVTO=8000&SSID=60686352-3822-fe70-b996-2faf9c475c7f,1617453872_606863301c03d4.30887137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,73.123.215.80,-71.00740051,42.46089935,United States,Saugus,MA,1906,I consent to participate in this study.,60686352-3822-fe70-b996-2faf9c475c7f,1906,,1906,TRUE,66,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$70,000 to $79,000",Liberal,Retired,,,,,,,None of the above,,,,,None of the above,11,8,2,12,10,7,,9,6,,4,5,1,3,146,1,0,2,1,8,In 1-2 years,60,6,0,,1,5,1,4,100,7,0,0,0,0,3,0,3,2,50,1,3,1,4,70,7,1,999,0,4,1,5,3,50,5,0,4,0,5,50,5,1,6,1,8,80,8,,567,
593,4/3/2021 8:45,4/3/2021 9:03,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=be678fac89f31da42468f00d1943157d&RVSID=10307266&RSID=b339f3eb-141f-4a1c-87ef-f9c987679a65&RVTO=8000&SSID=606862f1-7082-6e52-b42b-c6972b597821,1617453816_606862f8f33494.97695644,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,108.26.215.192,-71.1815033,42.32910156,United States,Newton Center,MA,2459,I consent to participate in this study.,606862f1-7082-6e52-b42b-c6972b597821,2458,,2458,TRUE,45,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$150,000 or more",Liberal,Employed,Healthcare,"1,000-4,999",,School association,Alumni group,,,,,Alumni group,,,11,2,5,4,9,12,,3,6,,8,10,1,7,405,2,0,4,0,10,In 2-5 years,90,4,0,,1,2,1,2,70,8,1,0,1,1,7,60,4,2,90,0,8,1,8,60,10,1,0,999,8,1,10,3,20,10,0,5,1,10,0,10,1,5,1,9,90,10,,1086,
594,4/3/2021 8:50,4/3/2021 9:02,Complete,,,,English,https://www.samplicio.us/,1617454210_60686482646288.45587363,"Mozilla/5.0 (Linux; Android 7.0; RCT6S03W12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,75.68.236.53,-70.96530151,42.53340149,United States,Peabody,MA,1960,I consent to participate in this study.,606864ab-f78e-fa51-1eee-32c870ba91b4,1960,,1960,TRUE,83,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$20,000 to $29,000",Conservative,Retired,,,,,,Neighborhood organization,,,,,,None of the above,9,11,2,8,12,3,,10,4,,7,5,1,6,236,0,,0,0,0,I do not plan on buying a car in the next 10 years,0,0,0,,0,1,0,0,10,0,0,0,1,0,0,0,0,2,70,0,2,0,1,10,0,1,0,999,1,0,0,3,0,0,0,0,0,0,0,0,1,2,1,2,20,0,none,737,
595,4/3/2021 9:02,4/3/2021 9:09,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=22377561&RVSID=10307266&RSID=e3f8bde9-6f62-4b8b-9428-884a208b676b&RVTO=8000&SSID=60686751-3a1b-dd37-b9db-6fed02274fc2,1617454945_60686761cdff68.41134240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,108.20.175.243,-71.27410126,42.3103981,United States,Wellesley Hills,MA,2481,I consent to participate in this study.,60686751-3a1b-dd37-b9db-6fed02274fc2,2482,,2482,TRUE,74,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$150,000 or more",Liberal,Retired,,,Religious group,School association,Alumni group,,,Religious group,School association,Alumni group,,,11,2,1,3,12,4,,10,8,,6,5,7,9,82,2,0,1,1,3,In 6-10 years,30,9,0,,0,5,0,2,90,5,1,0,2,0,2,10,1,1,30,1,3,1,2,80,9,1,0,999,3,1,3,3,0,9,0,1,1,1,10,9,0,1,1,1,10,9,No feedback.,431,
596,4/3/2021 9:03,4/3/2021 9:12,Complete,,,,English,https://www.samplicio.us/,1617454990_6068678e64a6f1.80108577,"Mozilla/5.0 (Linux; Android 8.1.0; LM-X212(G)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36",,71.174.210.105,-71.10399628,42.52780151,United States,Reading,MA,1867,I consent to participate in this study.,6068677c-02c5-235e-1726-302430504333,1867,,1867,TRUE,67,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$100,000 to $149,000",Liberal,Retired,,,,,,,None of the above,,,,,None of the above,11,10,2,3,12,1,,9,6,,5,7,8,4,104,2,0,1,1,6,In 1-2 years,90,10,0,,0,1,0,1,0,0,1,0,0,1,5,50,8,1,30,0,4,0,3,20,0,1,0,999,0,1,6,3,20,8,0,3,1,5,30,10,0,4,1,10,20,7,,520,
597,4/3/2021 9:08,4/3/2021 13:06,Complete,,,,English,https://www.samplicio.us/,1617455261_6068689d0b3039.80628967,"Mozilla/5.0 (Linux; Android 11; SM-G981U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36",,73.123.6.151,-71.31710052,42.67639923,United States,Dracut,MA,1826,I consent to participate in this study.,60686895-4180-05f8-9b71-472680f58da7,1826,,1826,TRUE,37,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$150,000 or more",Moderate,Employed,Healthcare,"1,000-4,999",,,,Neighborhood organization,,,School association,,,,10,12,6,9,8,7,,1,11,,5,4,3,2,100,3,0,1,0,3,In 1-2 years,30,7,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,60,0,3,0,3,30,5,1,1,0,2,1,3,3,30,3,1,6,0,4,100,6,0,3,1,4,70,7,,14330,
598,4/3/2021 9:22,4/3/2021 9:50,Complete,,,,English,https://www.samplicio.us/,1617456158_60686c1e989325.72775839,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,72.81.132.101,-76.55899811,39.08089828,United States,Severna Park,MD,21146,I consent to participate in this study.,60686bf8-0b57-4d02-6ea4-f2b20c1a4801,2134,,2134,TRUE,41,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$100,000 to $149,000",Conservative,Employed,Technology/Software,500-999,Religious group,,Alumni group,,,Religious group,School association,Alumni group,,,7,10,4,9,12,2,,8,5,,6,3,1,11,499,1,1,4,1,8,In the next year,90,9,3,3,1,7,1,7,70,8,1,1,7,1,7,70,7,2,50,0,4,1,7,50,6,1,1,1,8,1,7,3,90,8,0,6,1,7,80,7,1,8,1,8,90,8,yes it is a good survey.it helps to reduce polution,1645,
599,4/3/2021 9:26,4/3/2021 9:35,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=20281641&RVSID=10307266&RSID=95d97e3f-f781-46c2-9c4a-9c7a73ed20c1&RVTO=8000&SSID=60686ce9-0515-a56a-1242-65aaf9341827,1617456372_60686cf4e3cb31.85709216,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,73.238.19.202,-71.03720093,42.39730072,United States,Chelsea,MA,2150,I consent to participate in this study.,60686ce9-0515-a56a-1242-65aaf9341827,2149,,2149,TRUE,33,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$100,000 to $149,000",Moderate,Employed,Finance/Banking,"10,000 and over",,,,,None of the above,,,,,None of the above,8,11,3,1,7,5,,6,10,,9,12,4,2,107,1,0,1,0,3,In 6-10 years,50,0,0,,0,2,0,1,0,0,1,0,0,1,3,10,2,1,70,0,2,0,2,20,4,1,999,0,3,1,5,3,50,7,0,0,0,1,0,0,1,4,1,6,90,9,,533,
600,4/3/2021 9:30,4/3/2021 9:43,Complete,,,,English,https://www.samplicio.us/,1617456617_60686de95412e8.99130130,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,108.49.106.10,-71.43219757,42.20780182,United States,Holliston,MA,1746,I consent to participate in this study.,60686dc7-86c1-d90a-d4a2-b6e9588b6c51,1746,,1746,TRUE,81,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$70,000 to $79,000",Moderate,Retired,,,,,,,None of the above,Religious group,,Alumni group,,,3,9,7,1,11,4,,8,5,,2,10,6,12,155,1,0,1,1,7,In 2-5 years,10,9,1,0,1,5,1,5,50,5,0,0,4,1,5,50,5,1,50,1,5,1,5,40,5,1,1,1,5,1,5,3,60,5,0,4,1,5,0,0,1,5,1,5,50,5,,788,
601,4/3/2021 9:30,4/3/2021 9:50,Disqualified,,,,English,https://www.samplicio.us/,1617456629_60686df59bea45.68021318,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,173.76.169.133,-71.43869781,42.58110046,United States,Westford,MA,1886,I consent to participate in this study.,60686dc3-69f6-bfd0-c421-36735cb19eba,1886,,1886,TRUE,44,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$50,000 to $59,000",Liberal,Employed,Information/Communications,100-499,Religious group,,,,,Religious group,,Alumni group,,,12,11,5,1,7,9,,6,10,,8,2,4,3,583,1,1,9,1,8,In 2-5 years,90,7,2,1,1,6,1,7,80,6,1,1,7,1,7,90,8,1,70,1,7,1,7,70,7,1,1,1,10,1,8,8,90,10,,,,,,,,,,,,,,,
602,4/3/2021 9:31,4/3/2021 9:45,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=18435695&RVSID=10307266&RSID=6fa9bf35-7dbf-4949-9bc8-81858615c98d&RVTO=8000&SSID=60686e71-9e78-130f-190d-59777fd9eb58,1617456708_60686e44ea39f1.52618747,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,73.119.141.59,-71.07260132,42.33879852,United States,Boston,MA,2118,I consent to participate in this study.,60686e71-9e78-130f-190d-59777fd9eb58,2129,,2129,TRUE,33,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$150,000 or more",Liberal,Employed,Scientific/Technical Services,"1,000-4,999",,,,,None of the above,,,,,None of the above,4,11,3,6,12,2,,10,8,,9,5,1,7,411,2,0,1,0,3,In 2-5 years,10,5,0,,0,0,0,1,0,0,1,0,1,1,3,0,3,2,50,0,4,0,4,0,0,1,0,1,5,1,6,3,100,10,0,2,1,5,10,8,0,6,1,6,40,4,Nothing to add,840,
603,4/3/2021 9:35,4/3/2021 9:48,Complete,,,,English,https://www.samplicio.us/,1617456919_60686f17e428a2.20916222,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,66.30.212.248,-71.18139648,42.37250137,United States,Watertown,MA,2472,I consent to participate in this study.,60686f06-90ba-26a9-0811-69d2c6f22b39,2472,,2472,TRUE,85,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$20,000 to $29,000",Conservative,Retired,,,,,Alumni group,,,Religious group,,Alumni group,,,7,8,9,6,12,5,,11,4,,3,1,2,10,155,0,,0,0,1,I do not plan on buying a car in the next 10 years,0,0,0,,0,1,0,0,100,0,0,0,0,0,0,0,0,2,60,0,1,0,1,0,0,1,999,999,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"SOME OF YOUR QUESTIONS ASSUME I LIVE IN A HOUSE. I LIVE IN AN ASSISTED LIVING RESIDENCE WHICH MAKES THE ANSWERS TO THOSE QUESTIONS IRRELEVANT. WHEN YOU ASSUME YOU MAKE AN ""ASS"" OF ""U"" AND ""ME"".",754,
604,4/3/2021 9:38,4/3/2021 9:44,Complete,,,,English,https://www.samplicio.us/,1617457108_60686fd40140e6.93940524,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",,100.17.7.203,-70.88870239,41.88790131,United States,Middleboro,MA,2346,I consent to participate in this study.,60686fae-8036-3284-4f63-eb49adede9b3,2346,,2346,TRUE,55,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,Some college,"$80,000 to $89,000",Moderate,Employed,Other,4-Jan,,,,,None of the above,Religious group,,,,,5,4,10,12,11,8,,6,9,,7,1,3,2,47,3,0,1,0,2,In the next year,0,0,0,,0,2,0,0,0,0,1,0,0,0,0,0,0,2,70,0,1,0,2,0,0,1,0,0,1,0,1,3,0,0,0,1,0,2,0,0,1,1,1,1,100,0,,330,
605,4/3/2021 9:38,4/3/2021 9:46,Complete,,,,English,https://www.samplicio.us/,1617457105_60686fd1c26a07.59929948,"Mozilla/5.0 (Linux; Android 9; SM-G892A Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36",,63.119.83.234,-73.73560333,43.05920029,United States,Saratoga Springs,NY,12866,I consent to participate in this study.,60686fa9-81da-ea46-1eb1-076c04526f0c,1801,,1801,TRUE,24,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$70,000 to $79,000",Moderate,Employed,Other,"10,000 and over",,,,,None of the above,,,,,None of the above,1,8,4,2,12,5,,9,7,,6,11,3,10,68,2,0,1,0,8,In 1-2 years,0,0,0,,0,0,1,10,100,0,1,0,0,1,2,0,7,3,80,0,3,0,3,0,0,1,999,0,0,1,10,3,0,0,0,0,0,6,0,2,0,0,1,10,10,0,,486,
606,4/3/2021 9:40,4/3/2021 9:56,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=15885845&RVSID=10307266&RSID=edb8f72a-519e-4e7e-ab1b-48a940b2e611&RVTO=8000&SSID=60686fca-a242-212c-4ae8-0c38fbc4b3eb,1617457107_60686fd33d28c6.70584168,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36",,24.91.70.212,-71.20480347,42.18970108,United States,Norwood,MA,2062,I consent to participate in this study.,60686fca-a242-212c-4ae8-0c38fbc4b3eb,2062,,2062,TRUE,32,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,,,,Asian,,,"Bachelor's degree (for example: BA, BS)","$90,000 to $99,000",Moderate,Unemployed,,,,,,,None of the above,,,,,None of the above,2,7,3,1,12,4,,11,10,,6,8,5,9,453,1,0,2,0,4,In 1-2 years,50,8,1,1,1,7,1,5,30,7,1,0,1,1,4,30,5,2,80,0,0,0,0,0,0,1,1,0,2,1,5,3,50,8,0,2,1,7,80,9,1,7,1,9,90,10,Perfect.,960,
